pickup_date,count,holiday,weekday,taxi_type
2017-01-05,410811,0,3,fhv_
2017-01-06,463107,0,4,fhv_
2017-01-07,461323,0,5,fhv_
2017-01-08,438255,0,6,fhv_
2017-01-09,429535,0,0,fhv_
2017-01-10,410052,0,1,fhv_
2017-01-11,417312,0,2,fhv_
2017-01-12,424978,0,3,fhv_
2017-01-13,476561,0,4,fhv_
2017-01-14,522585,0,5,fhv_
2017-01-15,453061,0,6,fhv_
2017-01-16,366413,1,0,fhv_
2017-01-17,455977,0,1,fhv_
2017-01-18,421150,0,2,fhv_
2017-01-19,435390,0,3,fhv_
2017-01-20,489938,0,4,fhv_
2017-01-21,471734,0,5,fhv_
2017-01-22,432507,0,6,fhv_
2017-01-23,464650,0,0,fhv_
2017-01-24,476814,0,1,fhv_
2017-01-25,431798,0,2,fhv_
2017-01-26,457967,0,3,fhv_
2017-01-27,504197,0,4,fhv_
2017-01-28,535832,0,5,fhv_
2017-01-29,448628,0,6,fhv_
2017-01-30,397692,0,0,fhv_
2017-01-31,423145,0,1,fhv_
2018-01-18,658276,0,3,fhv_
2017-02-01,420401,0,2,fhv_
2017-02-02,455977,0,3,fhv_
2017-02-03,528190,0,4,fhv_
2017-02-04,554757,0,5,fhv_
2017-02-05,502199,0,6,fhv_
2017-02-06,417318,0,0,fhv_
2017-02-07,450524,0,1,fhv_
2017-02-08,451905,0,2,fhv_
2017-02-09,346974,0,3,fhv_
2017-02-10,566432,0,4,fhv_
2017-02-11,579782,0,5,fhv_
2017-02-12,522867,1,6,fhv_
2017-02-13,450253,1,0,fhv_
2017-02-14,504382,0,1,fhv_
2017-02-15,476793,1,2,fhv_
2017-02-16,473291,0,3,fhv_
2017-02-17,519842,0,4,fhv_
2017-02-18,514009,0,5,fhv_
2017-02-19,464024,0,6,fhv_
2017-02-20,385479,1,0,fhv_
2017-02-21,403200,0,1,fhv_
2017-02-22,421290,0,2,fhv_
2017-02-23,456412,0,3,fhv_
2017-02-24,501682,0,4,fhv_
2017-02-25,567666,0,5,fhv_
2017-02-26,487778,0,6,fhv_
2017-02-27,432890,0,0,fhv_
2017-02-28,428643,0,1,fhv_
2017-03-01,464864,0,2,fhv_
2017-03-02,512146,0,3,fhv_
2017-03-03,570644,0,4,fhv_
2017-03-04,641681,0,5,fhv_
2017-03-05,527258,0,6,fhv_
2017-03-06,447062,0,0,fhv_
2017-03-07,463508,0,1,fhv_
2017-03-08,465026,0,2,fhv_
2017-03-09,499269,0,3,fhv_
2017-03-10,585629,0,4,fhv_
2017-03-11,632786,0,5,fhv_
2017-03-12,533818,0,6,fhv_
2017-03-13,503940,0,0,fhv_
2017-03-14,222276,0,1,fhv_
2017-03-15,507221,0,2,fhv_
2017-03-16,526580,0,3,fhv_
2017-03-17,537471,0,4,fhv_
2017-03-18,605158,0,5,fhv_
2017-03-19,482482,0,6,fhv_
2017-03-20,426770,0,0,fhv_
2017-03-21,428195,0,1,fhv_
2017-03-22,497167,0,2,fhv_
2017-03-23,502387,0,3,fhv_
2017-03-24,528855,0,4,fhv_
2017-03-25,565217,0,5,fhv_
2017-03-26,495810,0,6,fhv_
2017-03-27,435915,0,0,fhv_
2017-03-28,491890,0,1,fhv_
2017-03-29,457108,0,2,fhv_
2017-03-30,496322,0,3,fhv_
2017-03-31,648643,0,4,fhv_
2017-04-01,521968,0,5,fhv_
2017-04-02,364712,0,6,fhv_
2017-04-03,438019,0,0,fhv_
2017-04-04,473117,0,1,fhv_
2017-04-05,476122,0,2,fhv_
2017-04-06,557578,0,3,fhv_
2017-04-07,563706,0,4,fhv_
2017-04-08,578147,0,5,fhv_
2017-04-09,498406,0,6,fhv_
2017-04-10,414072,0,0,fhv_
2017-04-11,423693,0,1,fhv_
2017-04-12,441182,0,2,fhv_
2017-04-13,471541,0,3,fhv_
2017-04-14,488822,0,4,fhv_
2017-04-15,513061,0,5,fhv_
2017-04-16,468052,0,6,fhv_
2017-04-17,398341,0,0,fhv_
2017-04-18,428275,0,1,fhv_
2017-04-19,481392,0,2,fhv_
2017-04-20,510979,0,3,fhv_
2017-04-21,568589,0,4,fhv_
2017-04-22,578359,0,5,fhv_
2017-04-23,496437,0,6,fhv_
2017-04-24,444229,0,0,fhv_
2017-04-25,546159,0,1,fhv_
2017-04-26,488079,0,2,fhv_
2017-04-27,506575,0,3,fhv_
2017-04-28,543456,0,4,fhv_
2017-04-29,587668,0,5,fhv_
2017-04-30,494207,0,6,fhv_
2017-06-01,465464,0,3,fhv_
2017-06-02,515682,0,4,fhv_
2017-06-03,555821,0,5,fhv_
2017-06-04,494350,0,6,fhv_
2017-06-05,455780,0,0,fhv_
2017-06-06,496031,0,1,fhv_
2017-06-07,497770,0,2,fhv_
2017-06-08,532064,0,3,fhv_
2017-06-09,552629,0,4,fhv_
2017-06-10,594974,0,5,fhv_
2017-06-11,518361,0,6,fhv_
2017-06-12,470872,0,0,fhv_
2017-06-13,498675,0,1,fhv_
2017-06-14,506456,0,2,fhv_
2017-06-15,521122,0,3,fhv_
2017-06-16,553410,0,4,fhv_
2017-06-17,590789,0,5,fhv_
2017-06-18,498898,0,6,fhv_
2017-06-19,503307,0,0,fhv_
2017-06-20,477133,0,1,fhv_
2017-06-21,504340,0,2,fhv_
2017-06-22,504862,0,3,fhv_
2017-06-23,575157,0,4,fhv_
2017-06-24,592747,0,5,fhv_
2017-06-25,480470,0,6,fhv_
2017-06-26,432804,0,0,fhv_
2017-06-27,479635,0,1,fhv_
2017-06-28,480619,0,2,fhv_
2017-06-29,490007,0,3,fhv_
2017-06-30,524892,0,4,fhv_
2017-07-01,519801,0,5,fhv_
2017-07-02,452071,0,6,fhv_
2017-07-03,405165,0,0,fhv_
2017-07-04,399834,1,1,fhv_
2017-07-05,430748,0,2,fhv_
2017-07-06,444845,0,3,fhv_
2017-07-07,541295,0,4,fhv_
2017-07-08,539254,0,5,fhv_
2017-07-09,487821,0,6,fhv_
2017-07-10,446631,0,0,fhv_
2017-07-11,470792,0,1,fhv_
2017-07-12,505734,0,2,fhv_
2017-07-13,544254,0,3,fhv_
2017-07-14,581140,0,4,fhv_
2017-07-15,582210,0,5,fhv_
2017-07-16,524977,0,6,fhv_
2017-07-17,465520,0,0,fhv_
2017-07-18,490344,0,1,fhv_
2017-07-19,523856,0,2,fhv_
2017-07-20,557824,0,3,fhv_
2017-07-21,579489,0,4,fhv_
2017-07-22,601250,0,5,fhv_
2017-07-23,515018,0,6,fhv_
2017-07-24,484683,0,0,fhv_
2017-07-25,461122,0,1,fhv_
2017-07-26,487486,0,2,fhv_
2017-07-27,523352,0,3,fhv_
2017-07-28,557143,0,4,fhv_
2017-07-29,575260,0,5,fhv_
2017-07-30,517872,0,6,fhv_
2017-07-31,455883,0,0,fhv_
2017-08-01,473044,0,1,fhv_
2017-08-02,513472,0,2,fhv_
2017-08-03,526657,0,3,fhv_
2017-08-04,568029,0,4,fhv_
2017-08-05,565580,0,5,fhv_
2017-08-06,503326,0,6,fhv_
2017-08-07,508106,0,0,fhv_
2017-08-08,462378,0,1,fhv_
2017-08-09,487311,0,2,fhv_
2017-08-10,514774,0,3,fhv_
2017-08-11,547456,0,4,fhv_
2017-08-12,564641,0,5,fhv_
2017-08-13,502594,0,6,fhv_
2017-08-14,446076,0,0,fhv_
2017-08-15,486233,0,1,fhv_
2017-08-16,489165,0,2,fhv_
2017-08-17,512087,0,3,fhv_
2017-08-18,586089,0,4,fhv_
2017-08-19,581680,0,5,fhv_
2017-08-20,521199,0,6,fhv_
2017-08-21,454865,0,0,fhv_
2017-08-22,490284,0,1,fhv_
2017-08-23,499081,0,2,fhv_
2017-08-24,507756,0,3,fhv_
2017-08-25,541635,0,4,fhv_
2017-08-26,583847,0,5,fhv_
2017-08-27,528477,0,6,fhv_
2017-08-28,442549,0,0,fhv_
2017-08-29,512014,0,1,fhv_
2017-08-30,477229,0,2,fhv_
2017-08-31,508630,0,3,fhv_
2017-09-01,549600,0,4,fhv_
2017-09-02,593375,0,5,fhv_
2017-09-03,512869,0,6,fhv_
2017-09-04,453338,1,0,fhv_
2017-09-05,486637,0,1,fhv_
2017-09-06,563917,0,2,fhv_
2017-09-07,550008,0,3,fhv_
2017-09-08,611731,0,4,fhv_
2017-09-09,656494,0,5,fhv_
2017-09-10,582208,0,6,fhv_
2017-09-11,497642,0,0,fhv_
2017-09-12,517808,0,1,fhv_
2017-09-13,547843,0,2,fhv_
2017-09-14,579097,0,3,fhv_
2017-09-15,611871,0,4,fhv_
2017-09-16,652242,0,5,fhv_
2017-09-17,581299,0,6,fhv_
2017-09-18,474563,0,0,fhv_
2017-09-19,506677,0,1,fhv_
2017-09-20,491292,0,2,fhv_
2017-09-21,486825,0,3,fhv_
2017-09-22,564867,0,4,fhv_
2017-09-23,651549,0,5,fhv_
2017-09-24,571608,0,6,fhv_
2017-09-25,490653,0,0,fhv_
2017-09-26,498344,0,1,fhv_
2017-09-27,537156,0,2,fhv_
2017-09-28,558412,0,3,fhv_
2017-09-29,599454,0,4,fhv_
2017-09-30,642107,0,5,fhv_
2017-10-01,556957,0,6,fhv_
2017-10-02,473440,0,0,fhv_
2017-10-03,490823,0,1,fhv_
2017-10-04,516521,0,2,fhv_
2017-10-05,551737,0,3,fhv_
2017-10-06,608641,0,4,fhv_
2017-10-07,669170,0,5,fhv_
2017-10-08,596112,0,6,fhv_
2017-10-09,493385,1,0,fhv_
2017-10-10,511226,0,1,fhv_
2017-10-11,531103,0,2,fhv_
2017-10-12,558082,0,3,fhv_
2017-10-13,614253,0,4,fhv_
2017-10-14,679496,0,5,fhv_
2017-10-15,585430,0,6,fhv_
2017-10-16,518972,0,0,fhv_
2017-10-17,522925,0,1,fhv_
2017-10-18,539396,0,2,fhv_
2017-10-19,566781,0,3,fhv_
2017-10-20,623421,0,4,fhv_
2017-10-21,667254,0,5,fhv_
2017-10-22,580496,0,6,fhv_
2017-10-23,501466,0,0,fhv_
2017-10-24,553488,0,1,fhv_
2017-10-25,547968,0,2,fhv_
2017-10-26,608571,0,3,fhv_
2017-10-27,662897,0,4,fhv_
2017-10-28,739721,0,5,fhv_
2017-10-29,750803,0,6,fhv_
2017-10-30,537074,0,0,fhv_
2017-10-31,535448,0,1,fhv_
2017-11-01,561386,0,2,fhv_
2017-11-02,576362,0,3,fhv_
2017-11-03,654378,0,4,fhv_
2017-11-04,704135,0,5,fhv_
2017-11-05,585976,0,6,fhv_
2017-11-06,528474,0,0,fhv_
2017-11-07,631949,1,1,fhv_
2017-11-08,573180,0,2,fhv_
2017-11-09,606248,0,3,fhv_
2017-11-10,727141,1,4,fhv_
2017-11-11,734560,1,5,fhv_
2017-11-12,627690,0,6,fhv_
2017-11-13,565119,0,0,fhv_
2017-11-14,564524,0,1,fhv_
2017-11-15,590098,0,2,fhv_
2017-11-16,642890,0,3,fhv_
2017-11-17,694397,0,4,fhv_
2017-11-18,759654,0,5,fhv_
2017-11-19,646576,0,6,fhv_
2017-11-20,556367,0,0,fhv_
2017-11-21,560580,0,1,fhv_
2017-11-22,618560,0,2,fhv_
2017-11-23,539802,1,3,fhv_
2017-11-24,492715,0,4,fhv_
2017-11-25,545183,0,5,fhv_
2017-11-26,535962,0,6,fhv_
2017-11-27,524617,0,0,fhv_
2017-11-28,537706,0,1,fhv_
2017-11-29,556841,0,2,fhv_
2017-11-30,610736,0,3,fhv_
2017-12-01,683155,0,4,fhv_
2017-12-02,738778,0,5,fhv_
2017-12-03,636225,0,6,fhv_
2017-12-04,555273,0,0,fhv_
2017-12-05,627202,0,1,fhv_
2017-12-06,621232,0,2,fhv_
2017-12-07,659935,0,3,fhv_
2017-12-08,730143,0,4,fhv_
2017-12-09,827216,0,5,fhv_
2017-12-10,654317,0,6,fhv_
2017-12-11,591210,0,0,fhv_
2017-12-12,609967,0,1,fhv_
2017-12-13,692277,0,2,fhv_
2017-12-14,717172,0,3,fhv_
2017-12-15,784803,0,4,fhv_
2017-12-16,801280,0,5,fhv_
2017-12-17,678728,0,6,fhv_
2017-12-18,577777,0,0,fhv_
2017-12-19,590798,0,1,fhv_
2017-12-20,629432,0,2,fhv_
2017-12-21,646482,0,3,fhv_
2017-12-22,649729,0,4,fhv_
2017-12-23,617416,0,5,fhv_
2017-12-24,546140,0,6,fhv_
2017-12-25,449734,1,0,fhv_
2017-12-26,472526,0,1,fhv_
2017-12-27,537563,0,2,fhv_
2017-12-28,612416,0,3,fhv_
2017-12-29,666028,0,4,fhv_
2017-12-30,642141,0,5,fhv_
2017-12-31,742122,0,6,fhv_
2018-01-01,702084,1,0,fhv_
2018-01-02,547447,0,1,fhv_
2018-01-03,583735,0,2,fhv_
2018-01-04,354626,0,3,fhv_
2018-01-05,699966,0,4,fhv_
2018-01-06,793837,0,5,fhv_
2018-01-07,676884,0,6,fhv_
2018-01-08,595725,0,0,fhv_
2018-01-09,583549,0,1,fhv_
2018-01-10,591396,0,2,fhv_
2018-01-11,613159,0,3,fhv_
2018-01-12,717235,0,4,fhv_
2018-01-13,761601,0,5,fhv_
2018-01-14,719824,0,6,fhv_
2018-01-15,565707,1,0,fhv_
2018-01-16,593094,0,1,fhv_
2018-01-17,628140,0,2,fhv_
2018-01-19,708366,0,4,fhv_
2018-01-20,717757,0,5,fhv_
2018-01-21,617580,0,6,fhv_
2018-01-22,552383,0,0,fhv_
2018-01-23,586526,0,1,fhv_
2018-01-24,614350,0,2,fhv_
2018-01-25,672438,0,3,fhv_
2018-01-26,738783,0,4,fhv_
2018-01-27,749203,0,5,fhv_
2018-01-28,649278,0,6,fhv_
2018-01-29,565522,0,0,fhv_
2018-01-30,608737,0,1,fhv_
2018-01-31,640887,0,2,fhv_
2018-02-01,650280,0,3,fhv_
2018-02-02,787792,0,4,fhv_
2018-02-03,810861,0,5,fhv_
2018-02-04,751930,0,6,fhv_
2018-02-05,615466,0,0,fhv_
2018-02-06,613406,0,1,fhv_
2018-02-07,717987,0,2,fhv_
2018-02-08,693736,0,3,fhv_
2018-02-09,759073,0,4,fhv_
2018-02-10,837532,0,5,fhv_
2018-02-11,709953,0,6,fhv_
2018-02-12,600770,1,0,fhv_
2018-02-13,640654,0,1,fhv_
2018-02-14,692307,0,2,fhv_
2018-02-15,678990,1,3,fhv_
2018-02-16,733686,0,4,fhv_
2018-02-17,806196,0,5,fhv_
2018-02-18,674101,0,6,fhv_
2018-02-19,569744,1,0,fhv_
2018-02-20,565895,0,1,fhv_
2018-02-21,606395,0,2,fhv_
2018-02-22,705730,0,3,fhv_
2018-02-23,756859,0,4,fhv_
2018-02-24,803358,0,5,fhv_
2018-02-25,708745,0,6,fhv_
2018-02-26,597773,0,0,fhv_
2018-02-27,616924,0,1,fhv_
2018-02-28,644550,0,2,fhv_
2018-03-01,719790,0,3,fhv_
2018-03-02,875970,0,4,fhv_
2018-03-03,792995,0,5,fhv_
2018-03-04,716458,0,6,fhv_
2018-03-05,633494,0,0,fhv_
2018-03-06,655786,0,1,fhv_
2018-03-07,632161,0,2,fhv_
2018-03-08,721037,0,3,fhv_
2018-03-09,775761,0,4,fhv_
2018-03-10,823813,0,5,fhv_
2018-03-11,688124,0,6,fhv_
2018-03-12,637009,0,0,fhv_
2018-03-13,669578,0,1,fhv_
2018-03-14,701929,0,2,fhv_
2018-03-15,738361,0,3,fhv_
2018-03-16,784057,0,4,fhv_
2018-03-17,829205,0,5,fhv_
2018-03-18,701137,0,6,fhv_
2018-03-19,618630,0,0,fhv_
2018-03-20,678099,0,1,fhv_
2018-03-21,508493,0,2,fhv_
2018-03-22,715164,0,3,fhv_
2018-03-23,753424,0,4,fhv_
2018-03-24,788653,0,5,fhv_
2018-03-25,704608,0,6,fhv_
2018-03-26,620765,0,0,fhv_
2018-03-27,643938,0,1,fhv_
2018-03-28,668401,0,2,fhv_
2018-03-29,710020,0,3,fhv_
2018-03-30,729991,0,4,fhv_
2018-03-31,748419,0,5,fhv_
2018-04-01,626045,0,6,fhv_
2018-04-02,567090,0,0,fhv_
2018-04-03,618984,0,1,fhv_
2018-04-04,615097,0,2,fhv_
2018-04-05,659949,0,3,fhv_
2018-04-06,706298,0,4,fhv_
2018-04-07,756772,0,5,fhv_
2018-04-08,707020,0,6,fhv_
2018-04-09,633842,0,0,fhv_
2018-04-10,646546,0,1,fhv_
2018-04-11,667162,0,2,fhv_
2018-04-12,696848,0,3,fhv_
2018-04-13,760030,0,4,fhv_
2018-04-14,852722,0,5,fhv_
2018-04-15,765487,0,6,fhv_
2018-04-16,690286,0,0,fhv_
2018-04-17,662121,0,1,fhv_
2018-04-18,669815,0,2,fhv_
2018-04-19,749705,0,3,fhv_
2018-04-20,791255,0,4,fhv_
2018-04-21,822766,0,5,fhv_
2018-04-22,706914,0,6,fhv_
2018-04-23,615219,0,0,fhv_
2018-04-24,639770,0,1,fhv_
2018-04-25,716420,0,2,fhv_
2018-04-26,703809,0,3,fhv_
2018-04-27,787988,0,4,fhv_
2018-04-28,829057,0,5,fhv_
2018-04-29,727009,0,6,fhv_
2018-04-30,657595,0,0,fhv_
2018-05-01,629361,0,1,fhv_
2018-05-02,669225,0,2,fhv_
2018-05-03,736987,0,3,fhv_
2018-05-04,756102,0,4,fhv_
2018-05-05,829692,0,5,fhv_
2018-05-06,683594,0,6,fhv_
2018-05-07,610160,0,0,fhv_
2018-05-08,630572,0,1,fhv_
2018-05-09,660145,0,2,fhv_
2018-05-10,725445,0,3,fhv_
2018-05-11,747008,0,4,fhv_
2018-05-12,834946,0,5,fhv_
2018-05-13,733434,0,6,fhv_
2018-05-14,619228,0,0,fhv_
2018-05-15,689620,0,1,fhv_
2018-05-16,740988,0,2,fhv_
2018-05-17,731100,0,3,fhv_
2018-05-18,754287,0,4,fhv_
2018-05-19,859406,0,5,fhv_
2018-05-20,679621,0,6,fhv_
2018-05-21,595172,0,0,fhv_
2018-05-22,667709,0,1,fhv_
2018-05-23,661368,0,2,fhv_
2018-05-24,695451,0,3,fhv_
2018-05-25,718897,0,4,fhv_
2018-05-26,727514,0,5,fhv_
2018-05-27,652033,0,6,fhv_
2018-05-28,538075,1,0,fhv_
2018-05-29,612505,0,1,fhv_
2018-05-30,649146,0,2,fhv_
2018-05-31,726961,0,3,fhv_
2018-06-01,778825,0,4,fhv_
2018-06-02,832582,0,5,fhv_
2018-06-03,724210,0,6,fhv_
2018-06-04,615400,0,0,fhv_
2018-06-05,593145,0,1,fhv_
2018-06-06,640963,0,2,fhv_
2018-06-07,679664,0,3,fhv_
2018-06-08,719343,0,4,fhv_
2018-06-09,772349,0,5,fhv_
2018-06-10,679498,0,6,fhv_
2018-06-11,619024,0,0,fhv_
2018-06-12,632265,0,1,fhv_
2018-06-13,691830,0,2,fhv_
2018-06-14,723966,0,3,fhv_
2018-06-15,722120,0,4,fhv_
2018-06-16,774118,0,5,fhv_
2018-06-17,683914,0,6,fhv_
2018-06-18,658459,0,0,fhv_
2018-06-19,674097,0,1,fhv_
2018-06-20,695010,0,2,fhv_
2018-06-21,734188,0,3,fhv_
2018-06-22,768807,0,4,fhv_
2018-06-23,785171,0,5,fhv_
2018-06-24,694615,0,6,fhv_
2018-06-25,634461,0,0,fhv_
2018-06-26,638596,0,1,fhv_
2018-06-27,664752,0,2,fhv_
2018-06-28,740224,0,3,fhv_
2018-06-29,747346,0,4,fhv_
2018-06-30,819009,0,5,fhv_
2018-07-01,718102,0,6,fhv_
2018-07-02,635723,0,0,fhv_
2018-07-03,671197,0,1,fhv_
2018-07-04,598335,1,2,fhv_
2018-07-05,625995,0,3,fhv_
2018-07-06,659217,0,4,fhv_
2018-07-07,701663,0,5,fhv_
2018-07-08,645915,0,6,fhv_
2018-07-09,616380,0,0,fhv_
2018-07-10,648997,0,1,fhv_
2018-07-11,671828,0,2,fhv_
2018-07-12,693760,0,3,fhv_
2018-07-13,753326,0,4,fhv_
2018-07-14,813751,0,5,fhv_
2018-07-15,719360,0,6,fhv_
2018-07-16,656439,0,0,fhv_
2018-07-17,719819,0,1,fhv_
2018-07-18,679538,0,2,fhv_
2018-07-19,693687,0,3,fhv_
2018-07-20,758462,0,4,fhv_
2018-07-21,861744,0,5,fhv_
2018-07-22,721750,0,6,fhv_
2018-07-23,647849,0,0,fhv_
2018-07-24,658183,0,1,fhv_
2018-07-25,722713,0,2,fhv_
2018-07-26,715838,0,3,fhv_
2018-07-27,811480,0,4,fhv_
2018-07-28,803955,0,5,fhv_
2018-07-29,715040,0,6,fhv_
2018-07-30,623059,0,0,fhv_
2018-07-31,636609,0,1,fhv_
2018-08-01,695239,0,2,fhv_
2018-08-02,719802,0,3,fhv_
2018-08-03,769875,0,4,fhv_
2018-08-04,813766,0,5,fhv_
2018-08-05,726447,0,6,fhv_
2018-08-06,648358,0,0,fhv_
2018-08-07,687320,0,1,fhv_
2018-08-08,702115,0,2,fhv_
2018-08-09,718465,0,3,fhv_
2018-08-10,764246,0,4,fhv_
2018-08-11,807997,0,5,fhv_
2018-08-12,697434,0,6,fhv_
2018-08-13,669110,0,0,fhv_
2018-08-14,661636,0,1,fhv_
2018-08-15,685393,0,2,fhv_
2018-08-16,717181,0,3,fhv_
2018-08-17,784830,0,4,fhv_
2018-08-18,824137,0,5,fhv_
2018-08-19,700526,0,6,fhv_
2018-08-20,611135,0,0,fhv_
2018-08-21,613642,0,1,fhv_
2018-08-22,657327,0,2,fhv_
2018-08-23,680166,0,3,fhv_
2018-08-24,743229,0,4,fhv_
2018-08-25,797876,0,5,fhv_
2018-08-26,714997,0,6,fhv_
2018-08-27,639313,0,0,fhv_
2018-08-28,679464,0,1,fhv_
2018-08-29,710280,0,2,fhv_
2018-08-30,715951,0,3,fhv_
2018-08-31,763335,0,4,fhv_
2018-09-01,765158,0,5,fhv_
2018-09-02,718230,0,6,fhv_
2018-09-03,625963,1,0,fhv_
2018-09-04,679500,0,1,fhv_
2018-09-05,708349,0,2,fhv_
2018-09-06,775655,0,3,fhv_
2018-09-07,802185,0,4,fhv_
2018-09-08,861665,0,5,fhv_
2018-09-09,794728,0,6,fhv_
2018-09-10,694645,0,0,fhv_
2018-09-11,634476,0,1,fhv_
2018-09-12,739789,0,2,fhv_
2018-09-13,739798,0,3,fhv_
2018-09-14,796939,0,4,fhv_
2018-09-15,849761,0,5,fhv_
2018-09-16,757445,0,6,fhv_
2018-09-17,666300,0,0,fhv_
2018-09-18,698356,0,1,fhv_
2018-09-19,628016,0,2,fhv_
2018-09-20,723723,0,3,fhv_
2018-09-21,795987,0,4,fhv_
2018-09-22,856122,0,5,fhv_
2018-09-23,730451,0,6,fhv_
2018-09-24,604335,0,0,fhv_
2018-09-25,702105,0,1,fhv_
2018-09-26,679144,0,2,fhv_
2018-09-27,703894,0,3,fhv_
2018-09-28,808498,0,4,fhv_
2018-09-29,862032,0,5,fhv_
2018-09-30,748488,0,6,fhv_
2018-10-01,623629,0,0,fhv_
2018-10-02,652572,0,1,fhv_
2018-10-03,692432,0,2,fhv_
2018-10-04,750860,0,3,fhv_
2018-10-05,786640,0,4,fhv_
2018-10-06,869891,0,5,fhv_
2018-10-07,760153,0,6,fhv_
2018-10-08,618433,1,0,fhv_
2018-10-09,659264,0,1,fhv_
2018-10-10,694126,0,2,fhv_
2018-10-11,787518,0,3,fhv_
2018-10-12,811559,0,4,fhv_
2018-10-13,896146,0,5,fhv_
2018-10-14,764557,0,6,fhv_
2018-10-15,667199,0,0,fhv_
2018-10-16,683502,0,1,fhv_
2018-10-17,709519,0,2,fhv_
2018-10-18,762260,0,3,fhv_
2018-10-19,811594,0,4,fhv_
2018-10-20,885941,0,5,fhv_
2018-10-21,802646,0,6,fhv_
2018-10-22,676163,0,0,fhv_
2018-10-23,677324,0,1,fhv_
2018-10-24,716242,0,2,fhv_
2018-10-25,760264,0,3,fhv_
2018-10-26,846425,0,4,fhv_
2018-10-27,1040000,0,5,fhv_
2018-10-28,827074,0,6,fhv_
2018-10-29,662581,0,0,fhv_
2018-10-30,673887,0,1,fhv_
2018-10-31,719366,0,2,fhv_
2018-11-01,773762,0,3,fhv_
2018-11-02,831323,0,4,fhv_
2018-11-03,903289,0,5,fhv_
2018-11-04,731314,0,6,fhv_
2018-11-05,723463,0,0,fhv_
2018-11-06,740078,1,1,fhv_
2018-11-07,698906,0,2,fhv_
2018-11-08,744913,0,3,fhv_
2018-11-09,873668,0,4,fhv_
2018-11-10,937572,0,5,fhv_
2018-11-11,801093,1,6,fhv_
2018-11-12,653797,1,0,fhv_
2018-11-13,731757,0,1,fhv_
2018-11-14,753134,0,2,fhv_
2018-11-15,689832,0,3,fhv_
2018-11-16,848810,0,4,fhv_
2018-11-17,925632,0,5,fhv_
2018-11-18,796247,0,6,fhv_
2018-11-19,666921,0,0,fhv_
2018-11-20,707163,0,1,fhv_
2018-11-21,752339,0,2,fhv_
2018-11-22,725192,1,3,fhv_
2018-11-23,670096,0,4,fhv_
2018-11-24,767669,0,5,fhv_
2018-11-25,678524,0,6,fhv_
2018-11-26,731602,0,0,fhv_
2018-11-27,702046,0,1,fhv_
2018-11-28,726878,0,2,fhv_
2018-11-29,763422,0,3,fhv_
2018-11-30,861038,0,4,fhv_
2018-12-01,948461,0,5,fhv_
2018-12-02,831940,0,6,fhv_
2018-12-03,679789,0,0,fhv_
2018-12-04,718278,0,1,fhv_
2018-12-05,754944,0,2,fhv_
2018-12-06,796757,0,3,fhv_
2018-12-07,884766,0,4,fhv_
2018-12-08,971761,0,5,fhv_
2018-12-09,811199,0,6,fhv_
2018-12-10,706485,0,0,fhv_
2018-12-11,737409,0,1,fhv_
2018-12-12,769984,0,2,fhv_
2018-12-13,824424,0,3,fhv_
2018-12-14,906965,0,4,fhv_
2018-12-15,963423,0,5,fhv_
2018-12-16,932947,0,6,fhv_
2018-12-17,699623,0,0,fhv_
2018-12-18,752624,0,1,fhv_
2018-12-19,760593,0,2,fhv_
2018-12-20,820337,0,3,fhv_
2018-12-21,860466,0,4,fhv_
2018-12-22,794854,0,5,fhv_
2018-12-23,678863,0,6,fhv_
2018-12-24,642451,0,0,fhv_
2018-12-25,535930,1,1,fhv_
2018-12-26,542307,0,2,fhv_
2018-12-27,595661,0,3,fhv_
2018-12-28,722670,0,4,fhv_
2018-12-29,717192,0,5,fhv_
2018-12-30,684886,0,6,fhv_
2018-12-31,856093,0,0,fhv_
2019-01-01,751169,1,1,fhv_
2019-01-02,567647,0,2,fhv_
2019-01-03,593179,0,3,fhv_
2019-01-04,675667,0,4,fhv_
2019-01-05,786581,0,5,fhv_
2019-01-06,680251,0,6,fhv_
2019-01-07,639547,0,0,fhv_
2019-01-08,623734,0,1,fhv_
2019-01-09,654643,0,2,fhv_
2019-01-10,726861,0,3,fhv_
2019-01-11,852498,0,4,fhv_
2019-01-12,890392,0,5,fhv_
2019-01-13,767235,0,6,fhv_
2019-01-14,689665,0,0,fhv_
2019-01-15,699283,0,1,fhv_
2019-01-16,709698,0,2,fhv_
2019-01-17,756030,0,3,fhv_
2019-01-18,814796,0,4,fhv_
2019-01-19,846839,0,5,fhv_
2019-01-20,788537,0,6,fhv_
2019-01-21,750205,1,0,fhv_
2019-01-22,736778,0,1,fhv_
2019-01-23,705204,0,2,fhv_
2019-01-24,822993,0,3,fhv_
2019-01-25,858588,0,4,fhv_
2019-01-26,927408,0,5,fhv_
2019-01-27,766034,0,6,fhv_
2019-01-28,666924,0,0,fhv_
2019-01-29,726468,0,1,fhv_
2019-01-30,793220,0,2,fhv_
2019-01-31,890990,0,3,fhv_
2019-02-01,70987,0,4,fhv_
2019-02-02,56721,0,5,fhv_
2019-02-03,49469,0,6,fhv_
2019-02-04,62302,0,0,fhv_
2019-02-05,60871,0,1,fhv_
2019-02-06,65714,0,2,fhv_
2019-02-07,65486,0,3,fhv_
2019-02-08,67327,0,4,fhv_
2019-02-09,56515,0,5,fhv_
